Site_ID;sample_ID;function;shape;ware;ceramic_fabric;Code_orig;raw_material;notes;N_total;Weight;condition_orig;N_selected
14019;10237502;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;15;;0
14019;10237502;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;16;;2
14019;10237502;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;5;17;;5
14019;10237601;Table Ware;;black glazed;;4e;Clay;;3;8;;0
14019;10237601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;22;598;;0
14019;10237601;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;172;;0
14019;10237601;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;13;;0
14019;10237601;Storage;Dolium;coarse ware;red augite;2a3;Clay;;2;56;;0
14019;10237601;Transport;Amphora;coarse ware;;4c3;Clay;;2;45;;1
14019;10237601;Kitchen Ware;;coarse ware;;2a2;Clay;;18;193;;0
14019;10237601;Kitchen Ware;;coarse ware;;2a2;Clay;;7;7;;0
14019;10237601;Indet;;flint;;1;Stone;;1;1;;1
14019;10237602;Table Ware;Skyphos;black glazed;;4e;Clay;;1;1;;1
14019;10237602;Table Ware;Bowl;black glazed;;4e;Clay;;1;1;;1
14019;10237602;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;3;9;;3
14019;10237602;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;5;;2
14019;10237602;Table Ware;;depurated ware;;4d2;Clay;;1;2;;1
14019;10237701;Table Ware;;black glazed;;4e;Clay;;2;4;;0
14019;10237701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;18;506;;0
14019;10237701;Indet;;chiaro sabbioso;;4a2;Clay;;1;38;;0
14019;10237701;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;5;;1
14019;10237701;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;10;;3
14019;10237701;Storage;Dolium;coarse ware;red augite;2a3;Clay;;1;8;;0
14019;10237701;Indet;;coarse ware;;6;Clay;;2;18;;0
14019;10237701;Indet;;coarse ware;;4b2;Clay;;1;20;;0
14019;10237701;Kitchen Ware;;coarse ware;;2a2;Clay;;19;79;;0
14019;10237702;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;3;;1
14019;10237702;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;53;;3
14019;10237801;Table Ware;;black glazed;;4e;Clay;;4;12;;0
14019;10237801;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14019;10237801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;28;492;;0
14019;10237801;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;48;;0
14019;10237801;Kitchen Ware;Lid;coarse ware;;2a2;Clay;knob;1;20;;0
14019;10237801;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;4;;1
14019;10237801;Indet;;coarse ware;;4b2;Clay;;2;11;;0
14019;10237801;Kitchen Ware;;coarse ware;;2a2;Clay;;22;82;;0
14019;10237901;Indet;;;;6;Clay;;1;2;;0
14019;10237901;Table Ware;;black glazed;;4e;Clay;;2;3;;0
14019;10237901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;31;522;;0
14019;10237901;Transport;Amphora;coarse ware;;4c3;Clay;;1;11;;0
14019;10237901;Kitchen Ware;;coarse ware;;2a2;Clay;;21;81;;0
14019;10237902;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;60;;0
14019;10237902;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;2;;1
14019;10237902;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;4;14;;4
14019;10237902;Kitchen Ware;;coarse ware;;2a2;Clay;;1;4;;0
14019;10238001;Indet;;;;6;Clay;;1;2;;0
14019;10238001;Table Ware;Skyphos;black glazed;;4e;Clay;;1;19;;1
14019;10238001;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14019;10238001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;33;765;;0
14019;10238001;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;5;;2
14019;10238001;Storage;Dolium;coarse ware;red augite;2a3;Clay;;2;53;;0
14019;10238001;Transport;Amphora;coarse ware;;4c6;Clay;;1;16;;0
14019;10238001;Kitchen Ware;;coarse ware;;2a2;Clay;one fragment bears cord decoration;8;67;;0
14019;10238001;Indet;;glass;;5c;Glass;decorated, modern;1;8;;0
14019;10238002;Table Ware;Bowl;black glazed;;4e;Clay;;1;1;;1
14019;10238002;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;5;;2
14019;10238002;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;10;;1
14019;10238101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;5;226;;0
14019;10238101;Kitchen Ware;;coarse ware;;2a2;Clay;;3;17;;0
14019;10238201;Table Ware;Bowl;ARS;;4g;Clay;flange;1;7;;1
14019;10238201;Table Ware;Bowl;black glazed;;4e;Clay;;1;4;;1
14019;10238201;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14019;10238201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;27;762;;0
14019;10238201;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;160;;0
14019;10238201;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;62;;0
14019;10238201;Kitchen Ware;Lid;coarse ware;;2a2;Clay;knob;1;34;;1
14019;10238201;Kitchen Ware;;coarse ware;;2a2;Clay;;18;68;;0
14019;10238201;Indet;;depurated ware;;4d1;Clay;;1;1;;0
14019;10238201;Indet;;glazed ware;;;Clay;;1;4;;0
14019;10238202;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;2;;1
14019;10238301;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14019;10238301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;50;1380;;0
14019;10238301;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;2;352;;0
14019;10238301;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;12;;2
14019;10238301;Indet;;coarse ware;;4b2;Clay;;3;29;;0
14019;10238301;Kitchen Ware;;coarse ware;;2a2;Clay;;18;113;;1
14019;10238401;Table Ware;;black glazed;;4e;Clay;;2;4;;0
14019;10238401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;38;1067;;0
14019;10238401;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;94;;0
14019;10238401;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;4;20;;4
14019;10238401;Kitchen Ware;;coarse ware;;2a2;Clay;;17;98;;0
14019;10238402;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14019;10238402;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;19;;3
14019;10238501;Table Ware;;black glazed;;4e;Clay;;3;17;;0
14019;10238501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;16;515;;0
14019;10238501;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;48;;0
14019;10238501;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;2;;1
14019;10238501;Kitchen Ware;;coarse ware;;2a2;Clay;;10;44;;0
14019;10238502;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;2;;1
14019;10238502;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;8;;2
14019;10238601;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;1
14019;10238601;Table Ware;;black glazed;;4e;Clay;;1;7;;0
14019;10238601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;25;715;;0
14019;10238601;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;50;;0
14019;10238601;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;71;;1
14019;10238601;Storage;Dolium;coarse ware;;2a3;Clay;;1;45;;0
14019;10238601;Transport;Amphora;coarse ware;;4c3;Clay;;1;17;;0
14019;10238601;Indet;;coarse ware;;4b2;Clay;;3;8;;0
14019;10238601;Kitchen Ware;;coarse ware;;2a2;Clay;;6;19;;0
14019;10238602;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;7;;2
14019;10238602;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;7;34;;7
14019;10238701;Table Ware;Jug;black glazed;;4e;Clay;;1;1;;0
14019;10238701;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14019;10238701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;25;763;;0
14019;10238701;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;34;;0
14019;10238701;Kitchen Ware;Lid;coarse ware;;2a2;Clay;2x knob;4;54;;4
14019;10238701;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;16;;3
14019;10238701;Transport;Amphora;coarse ware;;4c3;Clay;;2;15;;0
14019;10238701;Kitchen Ware;;coarse ware;;2a2;Clay;;18;116;;0
14019;10238701;Indet;;depurated ware;;4d1;Clay;;1;1;;0
14019;10238702;Indet;;black glazed;;4e;Clay;;2;10;;1
14019;10238702;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;13;;1
14019;10238801;Table Ware;;black glazed;;4e;Clay;with stamp;1;10;;1
14019;10238801;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;2;31;;1
14019;10238801;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;4;;1
14019;10238801;Kitchen Ware;;coarse ware;;2a2;Clay;;1;16;;0
14029;10247901;Indet;;;;5d;Stone;;1;116;;0
14029;10247901;Table Ware;;black glazed;;4e;Clay;with rouletting;1;1;;1
14029;10247901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;51;1525;;0
14029;10247901;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;83;;0
14029;10247901;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;22;;1
14029;10247901;Transport;Amphora;coarse ware;;4c3;Clay;;5;67;;0
14029;10247901;Indet;;coarse ware;;4b2;Clay;;3;25;;1
14029;10247901;Kitchen Ware;;coarse ware;;2a2;Clay;;12;105;;0
14029;10247902;Table Ware;Bowl;black glazed;;4e;Clay;;1;4;;1
14029;10247902;Table Ware;;black glazed;;4e;Clay;Sovradipinta;1;11;;1
14029;10247902;Table Ware;;black glazed;;4e;Clay;;6;129;;2
14029;10247902;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;5;139;;0
14029;10247902;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;5;23;;5
14029;10247902;Transport;Amphora;coarse ware;;4c3;Clay;;2;129;;2
14029;10247902;Kitchen Ware;;coarse ware;;2a2;Clay;;2;100;;0
14029;10247902;Indet;;depurated ware;;4d2;Clay;;3;40;;0
14029;10248001;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14029;10248001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;59;2305;;0
14029;10248001;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;55;;0
14029;10248001;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;6;;1
14029;10248001;Transport;Amphora;coarse ware;;4c3;Clay;;1;7;;0
14029;10248001;Indet;;coarse ware;;4b2;Clay;;1;4;;0
14029;10248001;Kitchen Ware;;coarse ware;;2a2;Clay;one wall with incised deco;8;45;;1
14029;10248002;Table Ware;Bowl;black glazed;;4e;Clay;refit with fragment from bag 102487/02;1;20;;1
14029;10248002;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;15;1160;;0
14029;10248002;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;23;;1
14029;10248002;Transport;Amphora;coarse ware;;4c3;Clay;;1;48;;1
14029;10248003;Indet;;;;6;Clay;;1;95;;0
14029;10248003;Table Ware;Skyphos;black glazed;;4e;Clay;;1;41;;1
14029;10248003;Table Ware;Bowl;black glazed;;4e;Clay;;5;35;;5
14029;10248003;Table Ware;;black glazed;;4e;Clay;;2;8;;0
14029;10248003;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;7;203;;0
14029;10248003;Craft Production;Wasters;coarse ware;;4c3;Clay;"Amphora; selected by BB";1;75;;0
14029;10248003;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;3;60;;2
14029;10248003;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;17;;3
14029;10248003;Transport;Amphora;coarse ware;;4c3;Clay;;4;259;;2
14029;10248003;Indet;;coarse ware;;4b2;Clay;;4;68;;1
14029;10248003;Kitchen Ware;;coarse ware;;2a2;Clay;;1;6;;1
14029;10248003;Kitchen Ware;;coarse ware;;2a2;Clay;;1;4;;0
14029;10248101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;37;1284;;0
14029;10248101;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;5;;1
14029;10248101;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;99;;2
14029;10248101;Kitchen Ware;;coarse ware;;2a2;Clay;;9;141;;0
14029;10248101;Indet;;depurated ware;;4d2;Clay;;3;34;;0
14029;10248102;Indet;;;;6;Clay;;1;2;;0
14029;10248102;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;8;304;;0
14029;10248102;Kitchen Ware;;coarse ware;;2a2;Clay;;3;8;;0
14029;10248201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;13;884;;0
14029;10248201;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;77;;0
14029;10248201;Kitchen Ware;;coarse ware;;2a2;Clay;;7;71;;0
14029;10248202;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;23;;0
14029;10248202;Kitchen Ware;Basin;chiaro sabbioso;;4a2;Clay;;1;1029;;1
14029;10248202;Kitchen Ware;;coarse ware;;2a2;Clay;;2;16;;0
14029;10248301;Table Ware;;black glazed;;4e;Clay;"1x with stamp; 2 refittable frs";2;23;;2
14029;10248301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;5;68;;0
14029;10248301;Kitchen Ware;;coarse ware;;2a2;Clay;;2;9;;0
14029;10248302;Table Ware;Bowl;black glazed;;4e;Clay;;1;5;;1
14029;10248302;Table Ware;;black glazed;;4e;Clay;;3;6;;0
14029;10248302;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;18;;1
14029;10248302;Indet;;coarse ware;;4b2;Clay;;1;6;;0
14029;10248401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;24;807;;0
14029;10248401;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;112;;0
14029;10248401;Indet;;coarse ware;;4b2;Clay;;3;34;;0
14029;10248401;Kitchen Ware;;coarse ware;;2a2;Clay;;6;51;;0
14029;10248402;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;45;;0
14029;10248402;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;25;;1
14029;10248402;Kitchen Ware;Baking tray;coarse ware;;2a2;Clay;;1;42;;1
14029;10248402;Indet;;depurated ware;;4d2;Clay;"with paint; BG?";1;2;;1
14029;10248501;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14029;10248501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;38;949;;0
14029;10248501;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;3;262;;0
14029;10248501;Architecture;Tile;coarse ware;;3d;Clay;;1;293;;0
14029;10248501;Indet;;coarse ware;;4b2;Clay;;1;2;;0
14029;10248501;Kitchen Ware;;coarse ware;;2a2;Clay;;7;46;;0
14029;10248502;Table Ware;;black glazed;;4e;Clay;;3;28;;0
14029;10248502;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;4;998;;0
14029;10248502;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;3;18;;3
14029;10248502;Household Production;Loom weight;depurated ware;;4d4;Clay;;2;350;;2
14029;10248601;Table Ware;;black glazed;;4e;Clay;one neck with incised deco;2;5;;1
14029;10248601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;33;1298;;0
14029;10248601;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;153;;0
14029;10248601;Indet;;coarse ware;;4b2;Clay;;2;4;;0
14029;10248601;Kitchen Ware;;coarse ware;;2a2;Clay;;10;66;;0
14029;10248601;Kitchen Ware;Pan;pompeian red ware;;4b5;Clay;;1;17;;0
14029;10248602;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14029;10248602;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;36;;0
14029;10248602;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;4;28;;4
14029;10248602;Transport;Amphora;coarse ware;;4c3;Clay;;1;28;;0
14029;10248602;Kitchen Ware;;coarse ware;;2a2;Clay;;2;17;;0
14029;10248602;Kitchen Ware;;coarse ware;;2a2;Clay;;1;4;;1
14029;10248701;Table Ware;Closed vessel;black glazed;;4e;Clay;;1;12;;0
14029;10248701;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14029;10248701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;34;1512;;0
14029;10248701;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;16;;1
14029;10248701;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;2;;1
14029;10248701;Indet;;coarse ware;;4b2;Clay;;1;5;;0
14029;10248701;Kitchen Ware;;coarse ware;;2a2;Clay;;7;53;;0
14029;10248702;Table Ware;Bowl;black glazed;;4e;Clay;;1;14;;1
14029;10248702;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;4;;1
14029;10248702;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;2;13;;2
14029;10248702;Indet;;coarse ware;;4b2;Clay;;2;17;;0
14029;10248702;Architecture;Nail;iron;;5a;Metal;;1;22;;0
14029;10248801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;54;779;;0
14029;10248801;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;30;;0
14029;10248801;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;183;;0
14029;10248801;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob with incised cross on top;2;13;;2
14029;10248801;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;15;;1
14029;10248801;Transport;Amphora;coarse ware;;4c3;Clay;;1;16;;0
14029;10248801;Kitchen Ware;;coarse ware;;2a2;Clay;;13;100;;0
14029;10248802;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14029;10248802;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;89;;0
14029;10248802;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;5;;1
14029;10248802;Kitchen Ware;;coarse ware;;2a2;Clay;incised decoration;1;14;;1
14029;10248901;Table Ware;;black glazed;;4e;Clay;;1;2;;0
14029;10248901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;17;244;;0
14029;10248901;Indet;;coarse ware;;4b2;Clay;;2;17;;0
14029;10248901;Indet;;coarse ware;;4b1;Clay;;2;5;;0
14029;10248901;Kitchen Ware;;coarse ware;;2a2;Clay;;2;5;;0
14029;10249001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;10;74;;0
14029;10249001;Kitchen Ware;;coarse ware;;2a2;Clay;;6;56;;0
14029;10249101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;15;324;;0
14029;10249101;Kitchen Ware;;coarse ware;;2a2;Clay;;3;8;;0
14029;10249102;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;10;;2
14029;10249201;Table Ware;Bowl;black glazed;;4e;Clay;;1;4;;1
14029;10249201;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14029;10249201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;35;1013;;0
14029;10249201;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;5;13;;1
14029;10249301;Table Ware;;black glazed;;4e;Clay;;1;3;;0
14029;10249301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;68;2102;;0
14029;10249301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;5;61;;0
14029;10249301;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;34;;0
14029;10249301;Storage;Dolium;coarse ware;red augite;2a3;Clay;;2;65;;0
14029;10249301;Indet;;coarse ware;;4b2;Clay;;4;27;;0
14029;10249301;Kitchen Ware;;coarse ware;;2a2;Clay;;8;42;;0
14029;10249301;Kitchen Ware;;coarse ware;;2a2;Clay;;1;1;;0
14029;10249301;Transport;Amphora;depurated ware;;4c2;Clay;;1;37;;0
14029;10249302;Table Ware;;black glazed;;4e;Clay;;1;7;;0
14029;10249302;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;599;;0
14029;10249302;Kitchen Ware;;coarse ware;;4b2;Clay;;1;3;;0
14029;10249401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;26;1269;;0
14029;10249401;Kitchen Ware;;coarse ware;;2a2;Clay;;4;44;;0
14029;10249401;Transport;Amphora;depurated ware;;4c2;Clay;;1;17;;0
14029;10249501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;11;175;;0
14029;10249501;Indet;;coarse ware;;4b2;Clay;;1;4;;0
14029;10249502;Indet;;coarse ware;;4b2;Clay;;1;1;;0
14029;10249701;Table Ware;;black glazed;;4e;Clay;;1;28;;0
14029;10249701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;18;448;;0
14029;10249701;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;138;;0
14029;10249701;Kitchen Ware;Baking cover;coarse ware;;2a2;Clay;flange;1;33;;1
14029;10249701;Kitchen Ware;;coarse ware;;2a2;Clay;;6;35;;0
14029;10249702;Table Ware;Bowl;black glazed;;4e;Clay;;1;1;;1
14029;10249702;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14029;10249702;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;4;;0
14029;10249702;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;14;;1
14029;10249801;Table Ware;Bowl;black glazed;;4e;Clay;;1;1;;1
14029;10249801;Table Ware;;black glazed;;4e;Clay;with stamp;1;2;;1
14029;10249801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;17;270;;0
14029;10249801;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;12;;0
14029;10249801;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;123;;0
14029;10249801;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;45;;2
14029;10249801;Indet;;coarse ware;;4b2;Clay;;1;4;;0
14029;10249801;Kitchen Ware;;coarse ware;;2a2;Clay;;10;101;;0
14029;10249802;Table Ware;Dish;black glazed;;4e;Clay;;2;23;;2
14029;10249802;Table Ware;Bowl;black glazed;;4e;Clay;;2;12;;2
14029;10249802;Table Ware;;black glazed;;4e;Clay;;3;10;;0
14029;10249802;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;31;;0
14029;10249802;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;12;;1
14029;10249802;Kitchen Ware;;coarse ware;;2a2;Clay;;1;10;;0
14029;10249901;Table Ware;Bowl;black glazed;;4e;Clay;;3;3;;3
14029;10249901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;6;332;;0
14029;10249901;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;336;;0
14029;10249901;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;3;44;;1
14029;10249901;Kitchen Ware;Jar;coarse ware;;2a2;Clay;one rim with handle;3;136;;3
14029;10249901;Kitchen Ware;;coarse ware;;2a2;Clay;wall with incised deco;1;6;;1
14029;10249902;Kitchen Ware;;coarse ware;;2a2;Clay;;1;1;;0
14029;10250001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;21;621;;0
14029;10250001;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;36;;0
14029;10250001;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;8;;1
14029;10250001;Storage;Dolium;coarse ware;;2a3;Clay;;1;44;;0
14029;10250001;Kitchen Ware;;coarse ware;;2a2;Clay;;3;14;;0
14029;10250002;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;1;;0
14029;10250002;Kitchen Ware;;coarse ware;;4b2;Clay;;1;10;;0
14029;10250101;Table Ware;Bowl;black glazed;;4e;Clay;;1;8;;1
14029;10250101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;13;606;;0
14029;10250101;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;31;;0
14029;10250101;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;2;;1
14029;10250101;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;4;;1
14029;10250101;Kitchen Ware;;coarse ware;;2a2;Clay;;4;51;;0
14029;10250102;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;3;;0
14029;10250102;Kitchen Ware;;coarse ware;;2a2;Clay;;1;2;;0
14029;10250201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;10;183;;0
14029;10250201;Indet;;coarse ware;;4b2;Clay;;1;18;;0
14029;10250201;Kitchen Ware;;coarse ware;;2a2;Clay;;1;4;;0
14029;10250202;Table Ware;;black glazed;;4e;Clay;;1;4;;0
14029;10250202;Indet;;flint;;1;Stone;;1;1;;1
14029;10250301;Indet;;;;6;Clay;;3;69;;0
14029;10250301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;7;;0
14029;10250301;Indet;;coarse ware;;4b1;Clay;;1;1;;0
14029;10250401;Indet;;;;6;Clay;chalk?;1;69;;0
14029;10250401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;18;751;;0
14029;10250401;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;189;;0
14029;10250401;Kitchen Ware;Lid;coarse ware;;2a2;Clay;knob;1;31;;0
14029;10250401;Storage;Dolium;coarse ware;;2a3;Clay;;1;40;;0
14029;10250401;Indet;;coarse ware;;4b2;Clay;;1;26;;0
14029;10250401;Kitchen Ware;;coarse ware;;2a2;Clay;;2;7;;0
14029;10250401;Indet;;flint;;1;Stone;;1;2;;1
14029;10250402;Indet;;coarse ware;;4b2;Clay;;2;193;;0
14029;10250402;Kitchen Ware;;coarse ware;;2a2;Clay;;1;1;;0
14029;10250501;Table Ware;;black glazed;;4e;Clay;;1;6;;0
14029;10250501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;11;361;;0
14029;10250501;Indet;;coarse ware;;4b2;Clay;;2;25;;0
14029;10250501;Kitchen Ware;;coarse ware;;2a2;Clay;;1;7;;0
14029;10250501;Indet;;flint;;1;Stone;;1;2;;1
14029;10250502;Table Ware;Dish;black glazed;;4e;Clay;;1;7;;1
14029;10250502;Table Ware;;black glazed;;4e;Clay;;1;12;;0
14029;10250601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;3;304;;0
14029;10250601;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;48;;0
14029;10250601;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;2;;1
14029;10250601;Kitchen Ware;;coarse ware;;2a2;Clay;;1;2;;0
14029;10250602;Architecture;Nail;iron;;5a;Metal;;1;13;;0
14029;10250701;Table Ware;;black glazed;;4e;Clay;;2;7;;0
14029;10250701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;66;;0
14029;10250701;Transport;Amphora;coarse ware;;4c3;Clay;;1;31;;0
14029;10250801;Indet;;;;6;Clay;;1;36;;0
14029;10250801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;6;103;;0
14029;10250801;Transport;Amphora;coarse ware;;4c3;Clay;;1;31;;0
14029;10250801;Indet;;coarse ware;;4b2;Clay;;1;9;;0
14029;10250802;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;4;;1
14029;10250901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;11;431;;0
