Site_ID;sample_ID;function;shape;raw_material;ware;ceramic_fabric;Code_orig;notes;N_total;Weight;condition_orig;N_selected;
15106;3937501;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.);14;0;;2;
15106;3937601;Kitchen Ware;;Clay;coarse ware;;4b2;1x small part of knob, 1x base;15;0;;0;
15106;3937701;Kitchen Ware;;Clay;coarse ware;;4b2;2x base, 1x rim (sel.);22;0;;1;
15106;3937801;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim fragment (sel.);8;0;;1;
15106;3937901;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);15;0;;1;
15106;3938001;Kitchen Ware;;Clay;coarse ware;;4b2;;5;0;;0;
15106;3938101;Kitchen Ware;;Clay;coarse ware;;4b2;1x knob (sel.);13;0;;1;
15106;3938201;Kitchen Ware;;Clay;coarse ware;;4b2;;6;0;;0;
15106;3938301;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x rim (sel.);14;0;;1;
15106;3938401;Kitchen Ware;;Clay;coarse ware;;4b2;;7;0;;0;
15106;3938501;Kitchen Ware;;Clay;coarse ware;;4b2;;6;0;;0;
15106;3938601;Kitchen Ware;;Clay;coarse ware;;4b2;;7;0;;0;
15106;3938701;Kitchen Ware;;Clay;coarse ware;;4b2;-;1;2;;0;
15106;3926701;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Small fragments;5;0;;0;
15106;3926801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3927001;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3927201;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;1x base fragment;2;0;;1;
15106;3927401;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3928101;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;1x rim (sel.);1;0;;1;
15106;3928401;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3928801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3928901;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;1x rim (mortarium);4;0;;1;
15106;3929801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3929901;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3930101;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3930301;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragments;2;0;;0;
15106;3930401;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3930501;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;"Wall fragments; 1x rim (sel.)";6;0;;1;
15106;3930601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3930801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3931101;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragments;6;0;;0;
15106;3931201;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3931501;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3931601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3931701;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3931801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3931901;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;3;0;;0;
15106;3934401;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3934601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3934701;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3934801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;1x rim fragment (sel.);1;0;;1;
15106;3935301;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3935601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;9;0;;0;
15106;3935701;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragments;2;0;;0;
15106;3935801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;3;0;;0;
15106;3935901;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3936501;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3936601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;0;;0;
15106;3936701;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;3;0;;0;
15106;3937101;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3937301;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;4;0;;0;
15106;3937401;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3937501;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;1;0;;0;
15106;3937601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;3;0;;0;
15106;3937801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3938001;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;3;0;;0;
15106;3938201;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;;2;0;;0;
15106;3927501;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3224601;Indet;;Clay;chiaro sabbioso;;4a;pale fabric;1;10;worn;0;
15106;3927901;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3928001;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3928101;Storage;;Clay;plain impasto;red augite;2a3;;2;0;;0;
15106;3928401;Storage;;Clay;plain impasto;red augite;2a3;;3;0;;0;
15106;3928501;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3928601;Storage;;Clay;plain impasto;red augite;2a3;;2;0;;0;
15106;3928801;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3929101;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3929501;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3929601;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3929801;Storage;;Clay;plain impasto;red augite;2a3;Wall fragments;2;0;;0;
15106;3930001;Storage;;Clay;plain impasto;red augite;2a3;Wall fragments;2;0;;0;
15106;3930201;Storage;;Clay;plain impasto;red augite;2a3;Wall fragment;1;0;;0;
15106;3930601;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3930901;Storage;;Clay;plain impasto;red augite;2a3;Dolium;1;0;;0;
15106;3931001;Storage;;Clay;plain impasto;red augite;2a3;Dolium;1;0;;0;
15106;3931101;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3931201;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3931301;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3931501;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3931601;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3931701;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3931901;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3932701;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3933001;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3933101;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3934301;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3934401;Storage;;Clay;plain impasto;red augite;2a3;Dolium;1;0;;0;
15106;3934601;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3934701;Storage;;Clay;plain impasto;red augite;2a3;Dolium;4;0;;0;
15106;3934801;Storage;;Clay;plain impasto;red augite;2a3;Dolium;5;0;;0;
15106;3934901;Storage;;Clay;plain impasto;red augite;2a3;;3;0;;0;
15106;3935001;Storage;;Clay;plain impasto;red augite;2a3;;2;0;;0;
15106;3935101;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3935201;Storage;;Clay;plain impasto;red augite;2a3;Dolium;5;0;;0;
15106;3935301;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3935401;Storage;;Clay;plain impasto;red augite;2a3;Dolium;1;0;;0;
15106;3935501;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3935601;Storage;;Clay;plain impasto;red augite;2a3;Dolium;2;0;;0;
15106;3935801;Storage;;Clay;plain impasto;red augite;2a3;;5;0;;0;
15106;3935901;Storage;;Clay;plain impasto;red augite;2a3;;4;0;;0;
15106;3936001;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3936301;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3936401;Storage;;Clay;plain impasto;red augite;2a3;;2;0;;0;
15106;3936501;Storage;;Clay;plain impasto;red augite;2a3;;4;0;;0;
15106;3936601;Storage;;Clay;plain impasto;red augite;2a3;;4;0;;0;
15106;3936701;Storage;;Clay;plain impasto;red augite;2a3;Dolium;4;0;;0;
15106;3936801;Storage;;Clay;plain impasto;red augite;2a3;Dolium;3;0;;0;
15106;3936901;Storage;;Clay;plain impasto;red augite;2a3;Dolium;4;0;;0;
15106;3937001;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3937101;Storage;;Clay;plain impasto;red augite;2a3;;2;0;;0;
15106;3937301;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3937401;Storage;;Clay;plain impasto;red augite;2a3;Dolium;4;0;;0;
15106;3937501;Storage;;Clay;plain impasto;red augite;2a3;;4;0;;0;
15106;3937601;Storage;;Clay;plain impasto;red augite;2a3;Dolium;7;0;;0;
15106;3937701;Storage;;Clay;plain impasto;red augite;2a3;Dolium;6;0;;0;
15106;3937801;Storage;;Clay;plain impasto;red augite;2a3;;2;0;;0;
15106;3937901;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3938001;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3938101;Storage;;Clay;plain impasto;red augite;2a3;Dolium;2;0;;0;
15106;3938201;Storage;;Clay;plain impasto;red augite;2a3;;4;0;;0;
15106;3938301;Storage;;Clay;plain impasto;red augite;2a3;Dolium;6;0;;0;
15106;3938401;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3938501;Storage;;Clay;plain impasto;red augite;2a3;;1;0;;0;
15106;3927201;Storage;;Clay;coarse ware;;4b3;Wall fragments;2;0;;0;
15106;3927401;Storage;;Clay;coarse ware;;4b3;Base ring;1;0;;0;
15106;3928701;Storage;;Clay;coarse ware;;4b3;Base fr. (sel.);1;0;;1;
15106;3928901;Storage;;Clay;coarse ware;;4b3;Wall fragment;1;0;;0;
15106;3929101;Storage;;Clay;coarse ware;;4b3;1x rim;1;0;;1;
15106;3929301;Storage;;Clay;coarse ware;;4b3;Dolium wall;1;0;;0;
15106;3931301;Storage;;Clay;coarse ware;;4b3;Dolium;1;0;;0;
15106;3931601;Storage;;Clay;coarse ware;;4b3;Dolium;1;0;;0;
15106;3931801;Storage;;Clay;coarse ware;;4b3;Dolium;1;0;;0;
15106;3934001;Storage;;Clay;coarse ware;;4b3;Dolium, one side grey, one orange, interior large white chalk inclusions;2;0;;0;
15106;3935001;Storage;;Clay;coarse ware;;4b3;rim (sel.);1;0;;1;
15106;3935101;Storage;;Clay;coarse ware;;4b3;1x rim of large basin (lip missing), 1x dolium wall;2;0;;0;
15106;3935201;Storage;;Clay;coarse ware;;4b3;;1;0;;0;
15106;3936001;Storage;;Clay;coarse ware;;4b3;Mortarium rim, dolium wall;2;0;;1;
15106;3936401;Storage;;Clay;coarse ware;;4b3;Dolium;1;0;;0;
15106;3936801;Storage;;Clay;coarse ware;;4b3;Rim (small part, not sel.);1;0;;0;
15106;3938601;Storage;;Clay;coarse ware;;4b3;Dolium;1;0;;0;
15106;3929001;Storage;Dolium;Clay;chiaro sabbioso;;4a2;Dolium;6;0;;0;
15106;3929301;Storage;Dolium;Clay;chiaro sabbioso;;4a2;Dolium;13;0;;0;
15106;3929601;Storage;Dolium;Clay;chiaro sabbioso;;4a2;Dolium;10;0;;0;
15106;3929701;Storage;Dolium;Clay;chiaro sabbioso;;4a2;Dolium fragments;10;0;;0;
15106;3926701;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragment;1;0;;0;
15106;3926801;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;2;0;;0;
15106;3926901;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragment;1;0;;0;
15106;3927301;Storage;;Clay;chiaro sabbioso;;4a2;All wall fragments;18;0;;0;
15106;3927401;Storage;;Clay;chiaro sabbioso;;4a2;;4;0;;0;
15106;3927501;Storage;;Clay;chiaro sabbioso;;4a2;All wall fragments;18;0;;0;
15106;3927601;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;9;0;;0;
15106;3927701;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;9;0;;0;
15106;3927801;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;8;0;;0;
15106;3927901;Storage;;Clay;chiaro sabbioso;;4a2;6x dolium, 1x large basin (floor) - not selected;7;0;;0;
15106;3928001;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;10;0;;0;
15106;3928101;Storage;;Clay;chiaro sabbioso;;4a2;12x dolium;12;0;;0;
15106;3928201;Storage;;Clay;chiaro sabbioso;;4a2;;2;0;;0;
15106;3928301;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;6;0;;0;
15106;3928401;Storage;;Clay;chiaro sabbioso;;4a2;;4;0;;0;
15106;3928501;Storage;;Clay;chiaro sabbioso;;4a2;1x dolium;4;0;;0;
15106;3928601;Storage;;Clay;chiaro sabbioso;;4a2;;5;0;;0;
15106;3928701;Storage;;Clay;chiaro sabbioso;;4a2;;7;0;;0;
15106;3928801;Storage;;Clay;chiaro sabbioso;;4a2;;10;0;;0;
15106;3928901;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3929101;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;2;0;;0;
15106;3929201;Storage;;Clay;chiaro sabbioso;;4a2;5x dolium, 1x bacino rim (sel.);6;0;;1;
15106;3929401;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;6;0;;0;
15106;3929501;Storage;;Clay;chiaro sabbioso;;4a2;;3;0;;0;
15106;3929801;Storage;;Clay;chiaro sabbioso;;4a2;;6;0;;0;
15106;3929901;Storage;;Clay;chiaro sabbioso;;4a2;1x rim (sel.);8;0;;1;
15106;3930001;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;5;0;;0;
15106;3930101;Storage;;Clay;chiaro sabbioso;;4a2;1x rim (sel.);2;0;;1;
15106;3930201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3930301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;7;0;;0;
15106;3930401;Storage;;Clay;chiaro sabbioso;;4a2;;4;0;;0;
15106;3930501;Storage;;Clay;chiaro sabbioso;;4a2;;2;0;;0;
15106;3930601;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;7;0;;0;
15106;3930701;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3930801;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3930901;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;4;0;;0;
15106;3931101;Storage;;Clay;chiaro sabbioso;;4a2;;8;0;;0;
15106;3931201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium wall fragments, 1 rim (lip missing);11;0;;0;
15106;3931301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;7;0;;0;
15106;3931401;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;2;0;;0;
15106;3931501;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3931601;Storage;;Clay;chiaro sabbioso;;4a2;;6;0;;0;
15106;3931701;Storage;;Clay;chiaro sabbioso;;4a2;Dolium wall fragments;7;0;;0;
15106;3931801;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3931901;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;8;0;;0;
15106;3932001;Storage;;Clay;chiaro sabbioso;;4a2;;1;0;;0;
15106;3932101;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3932201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3932301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3932401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;6;0;;0;
15106;3932501;Storage;;Clay;chiaro sabbioso;;4a2;1x rim part;3;0;;0;
15106;3932601;Storage;;Clay;chiaro sabbioso;;4a2;Rim (worn);1;0;;0;
15106;3932801;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;5;0;;0;
15106;3933001;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3933401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3933601;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3933701;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3933901;Storage;;Clay;chiaro sabbioso;;4a2;3x dolium, 1x large basin (rim - sel.);4;0;;1;
15106;3934001;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3934101;Storage;;Clay;chiaro sabbioso;;4a2;Dolium, all large fragments;6;0;;0;
15106;3934201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3934301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;3;0;;0;
15106;3934401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3934501;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3934601;Storage;;Clay;chiaro sabbioso;;4a2;1x rim (incomplete - not sel.);3;0;;1;
15106;3934701;Storage;;Clay;chiaro sabbioso;;4a2;Possibly all dolium;18;0;;0;
15106;3934801;Storage;;Clay;chiaro sabbioso;;4a2;Dolium wall fragments;11;0;;0;
15106;3934901;Storage;;Clay;chiaro sabbioso;;4a2;8x dolium, 1x rim of a bacino? (sel.);9;0;;1;
15106;3935001;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;6;0;;0;
15106;3935101;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragments;3;0;;0;
15106;3935201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;4;0;;0;
15106;3935301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3935401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;3;0;;0;
15106;3935601;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;10;0;;0;
15106;3935701;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;15;0;;0;
15106;3935801;Storage;;Clay;chiaro sabbioso;;4a2;;6;0;;0;
15106;3935901;Storage;;Clay;chiaro sabbioso;;4a2;;8;0;;0;
15106;3936001;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;6;0;;0;
15106;3936101;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3936201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3936401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;3;0;;0;
15106;3936501;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;4;0;;0;
15106;3936601;Storage;;Clay;chiaro sabbioso;;4a2;13x dolium, 2x bacino (1x rim - sel.);15;0;;1;
15106;3936701;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;13;0;;0;
15106;3936801;Storage;;Clay;chiaro sabbioso;;4a2;"1x base (large ring base; not sel.), 9x dolium";10;0;;0;
15106;3936901;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3937001;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3937101;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;3;0;;0;
15106;3937201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3937301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3937401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;8;0;;0;
15106;3937501;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;6;0;;0;
15106;3937601;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;4;0;;0;
15106;3937701;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;5;0;;0;
15106;3937801;Storage;;Clay;chiaro sabbioso;;4a2;;3;0;;0;
15106;3937901;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3938001;Storage;;Clay;chiaro sabbioso;;4a2;;1;0;;0;
15106;3938101;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;2;0;;0;
15106;3938201;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;3;0;;0;
15106;3938301;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;1;0;;0;
15106;3938401;Storage;;Clay;chiaro sabbioso;;4a2;Dolium;3;0;;0;
15106;3931001;Storage;Amphora;Clay;;;4c1;P15 fabric;1;0;;0;
15106;3945901;Storage;;Clay;plain impasto;red augite;2a3;wall fragment;1;0;;0;
15106;3222701;Table Ware;;Clay;black glazed;;4e;-;3;15;very worn;0;
15106;3927101;Indet;;Clay;depurated ware;;4d2;Could be rim;1;0;;0;
15106;3927201;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3927601;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3927701;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3928101;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3928701;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3929101;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3929201;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);3;0;;1;
15106;3929301;Indet;;Clay;depurated ware;;4d2;;6;0;;0;
15106;3929401;Indet;;Clay;depurated ware;;4d2;;6;0;;0;
15106;3929501;Indet;;Clay;depurated ware;;4d2;;6;0;;0;
15106;3929701;Indet;;Clay;depurated ware;;4d2;1x wall + handle attachment, 1x handle (sel.);9;0;;1;
15106;3929901;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);6;0;;1;
15106;3930001;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3930101;Indet;;Clay;depurated ware;;4d2;;7;0;;0;
15106;3930201;Indet;;Clay;depurated ware;;4d2;;3;0;;0;
15106;3930401;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);2;0;;1;
15106;3930501;Indet;;Clay;depurated ware;;4d2;;2;0;;0;
15106;3930601;Indet;;Clay;depurated ware;;4d2;;3;0;;0;
15106;3930801;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3930901;Indet;;Clay;depurated ware;;4d2;;5;0;;0;
15106;3931001;Indet;;Clay;depurated ware;;4d2;;2;0;;0;
15106;3931101;Indet;;Clay;depurated ware;;4d2;;8;0;;0;
15106;3931201;Indet;;Clay;depurated ware;;4d2;2x rim (sel.), 1x base;6;0;;2;
15106;3931301;Indet;;Clay;depurated ware;;4d2;;14;0;;0;
15106;3931401;Indet;;Clay;depurated ware;;4d2;;2;0;;0;
15106;3931501;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3931601;Indet;;Clay;depurated ware;;4d2;;2;0;;0;
15106;3931701;Indet;;Clay;depurated ware;;4d2;;8;0;;0;
15106;3931801;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);13;0;;1;
15106;3931901;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);1;0;;1;
15106;3932101;Indet;;Clay;depurated ware;;4d2;1x handle (sel.);2;0;;1;
15106;3932201;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);3;0;;1;
15106;3932301;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3932401;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3932501;Indet;;Clay;depurated ware;;4d2;1x rim/handle (not sel.);2;0;;0;
15106;3932901;Indet;;Clay;depurated ware;;4d2;;2;0;;0;
15106;3933001;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3933101;Indet;;Clay;depurated ware;;4d2;1 flange (?);2;0;;0;
15106;3933301;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3933601;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3933701;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3933801;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3934101;Indet;;Clay;depurated ware;;4d2;;3;0;;0;
15106;3934201;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3934301;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3934401;Indet;;Clay;depurated ware;;4d2;;5;0;;0;
15106;3934501;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3934601;Indet;;Clay;depurated ware;;4d2;;3;0;;0;
15106;3934701;Indet;;Clay;depurated ware;;4d3;Base fragment;1;0;;0;
15106;3934701;Indet;;Clay;depurated ware;;4d2;;7;0;;0;
15106;3934801;Indet;;Clay;depurated ware;;4d2;1x rim (sel.);11;0;;1;
15106;3934901;Indet;;Clay;depurated ware;;4d2;;8;0;;0;
15106;3935001;Indet;;Clay;depurated ware;;4d2;;6;0;;0;
15106;3935101;Indet;;Clay;depurated ware;;4d2;1x rim fragment (sel.);4;0;;1;
15106;3935201;Indet;;Clay;depurated ware;;4d2;;3;0;;0;
15106;3935301;Indet;;Clay;depurated ware;;4d2;;1;0;;0;
15106;3935401;Indet;;Clay;depurated ware;;4d2;;5;0;;0;
15106;3935501;Indet;;Clay;depurated ware;;4d2;;2;0;;0;
15106;3935601;Indet;;Clay;depurated ware;;4d2;1x rim + handle (sel.);2;0;;1;
15106;3935701;Indet;;Clay;depurated ware;;4d2;;10;0;;0;
15106;3935801;Indet;;Clay;depurated ware;;4d2;1x base;11;0;;0;
15106;3935901;Indet;;Clay;depurated ware;;4d2;1x base fragment (not sel.);7;0;;0;
15106;3936001;Indet;;Clay;depurated ware;;4d2;1x base ring, 1x rim (sel.);11;0;;1;
15106;3936201;Indet;;Clay;depurated ware;;4d2;;4;0;;0;
15106;3936301;Indet;;Clay;depurated ware;;4d2;;4;0;;0;
15106;3936401;Indet;;Clay;depurated ware;;4d2;2x handle (sel.);6;0;;2;
15106;3936501;Indet;;Clay;depurated ware;;4d2;1x base fragment;3;0;;0;
15106;3936601;Indet;;Clay;depurated ware;;4d2;3 rims (sel.), 2 bases (1 sel.);8;0;;4;
15106;3936701;Indet;;Clay;depurated ware;;4d2;2x handle;8;0;;2;
15106;3936801;Indet;;Clay;depurated ware;;4d2;;7;0;;0;
15106;3936901;Indet;;Clay;depurated ware;;4d2;;13;0;;0;
15106;3937001;Indet;;Clay;depurated ware;;4d2;1x rim (small, not sel.);9;0;;0;
