Source_ID;source_site_ID;unit_ID;sample_ID;Ware;Sherd number;Fragment type;Shape;Type;Decoration;Diameter_cm;Drawn and described;Fabric;Extra;Ware (code);Number;Notes
MC12;MC12_site_3;102160;10216002;coarse ware;102160/02/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/03;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/04;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102162;10216201;coarse ware;102162/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102163;10216301;coarse ware;102163/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102163;10216302;coarse ware;102163/02/02;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/01;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/03;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/05;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/07;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/04;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102165;10216502;coarse ware;102165/02/07;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102165;10216502;coarse ware;102165/02/09;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102166;10216601;coarse ware;102166/01/03;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC12;MC12_site_3;102167;10216701;coarse ware;102167/01/01;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102167;10216702;coarse ware;102167/02/04;Rim fragment;Jar;Olcese Olla type 2;;11;FALSE;;;;1;
MC12;MC12_site_3;102169;10216903;coarse ware;102169/03/02;Rim fragment;Jar;Olcese Olla type 2;;10;FALSE;;;;1;
MC12;MC12_site_3;102171;10217102;coarse ware;102171/02/01;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102172;10217201;coarse ware;102172/01/01;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102172;10217202;coarse ware;102172/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/05;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/06;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/07;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/13;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/14;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/15;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102173;10217302;coarse ware;102173/02/01;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102173;10217302;coarse ware;102173/02/03;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102173;10217302;coarse ware;102173/02/09;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102173;10217302;coarse ware;102173/02/13;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/06;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/08;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/16;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/18;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/21;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/23;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/08;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/10;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/11;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/12;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/19;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/26;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/29;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102175;10217502;coarse ware;102175/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102175;10217502;coarse ware;102175/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102175;10217503;coarse ware;102175/03/05;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC12;MC12_site_3;102175;10217503;coarse ware;102175/03/06;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102175;10217504;coarse ware;102175/04/05;Rim fragment;Jar;Olcese Olla type 2;;22;FALSE;;;;1;
MC12;MC12_site_3;102175;10217504;coarse ware;102175/04/08;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102175;10217504;coarse ware;102175/04/09;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102175;10217504;coarse ware;102175/04/10;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102176;10217601;coarse ware;102176/01/02;Rim fragment;Jar;Olcese Olla type 2;;12;TRUE;;Similar to 102180/09/05 and 102180/09/07;;1;
MC12;MC12_site_3;102176;10217601;coarse ware;102176/01/03;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102176;10217603;coarse ware;102176/03/04;Rim fragment;Jar;Olcese Olla type 2;;22;FALSE;;;;1;
MC12;MC12_site_3;102177;10217703;coarse ware;102177/03/01;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102178;10217801;coarse ware;102178/01/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102178;10217802;coarse ware;102178/02/01;Rim fragment;Jar;Olcese Olla type 2;;13;TRUE;;See f.e. Bouma (1996), Pl. LXXXVI.J491-4930;;1;
MC12;MC12_site_3;102179;10217902;coarse ware;102179/02/03;Rim fragment;Jar;Olcese Olla type 2;;10;TRUE;;;;1;
MC12;MC12_site_3;102179;10217903;coarse ware;102179/03/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102179;10217903;coarse ware;102179/03/05;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102180;10218003;coarse ware;102180/03/01;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC12;MC12_site_3;102180;10218006;coarse ware;102180/06/02;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC12;MC12_site_3;102180;10218006;coarse ware;102180/06/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102180;10218008;coarse ware;102180/08/01;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC12;MC12_site_3;102180;10218008;coarse ware;102180/08/02;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC12;MC12_site_3;102180;10218009;coarse ware;102180/09/05;Rim fragment;Jar;Olcese Olla type 2;;10;TRUE;;Similar to 102180/09/07 and 102176/01/02;;1;
MC12;MC12_site_3;102180;10218009;coarse ware;102180/09/07;Rim fragment;Jar;Olcese Olla type 2;;11;TRUE;;Similar to 102180/09/05 and 102176/01/02;;1;
MC12;MC12_site_3;102180;10218009;coarse ware;102180/09/03;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC12;MC12_site_3;102180;10218009;coarse ware;102180/09/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC12;MC12_site_3;102182;10218202;coarse ware;102182/02/01;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC12;MC12_site_3;102182;10218203;coarse ware;102182/03/03;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC12;MC12_site_3;102185;10218501;coarse ware;102185/01/03;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC12;MC12_site_3;102185;10218501;coarse ware;102185/01/04;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC12;MC12_site_3;102165;10216501;coarse ware;102165/01/03;Rim fragment;Lid;Olcese Coperchio type 2;;16;FALSE;;;;1;
MC12;MC12_site_3;102165;10216502;coarse ware;102165/02/06;Rim fragment;Lid;Olcese Coperchio type 2;;18;TRUE;;;;1;
MC12;MC12_site_3;102150;10215001;coarse ware;102150/01/02;Rim fragment;Lid;Olcese Coperchio type 1;;18;FALSE;;;;1;
MC12;MC12_site_3;102150;10215002;coarse ware;102150/02/01;Rim fragment;Lid;Olcese Coperchio type 1;;16;FALSE;;;;1;
MC12;MC12_site_3;102154;10215401;coarse ware;102154/01/02;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC12;MC12_site_3;102157;10215703;coarse ware;102157/03/01;Rim fragment;Lid;Olcese Coperchio type 1;;18;FALSE;;;;1;
MC12;MC12_site_3;102160;10216001;coarse ware;102160/01/04;Rim fragment;Lid;Olcese Coperchio type 1;;11;FALSE;;;;1;
MC12;MC12_site_3;102163;10216302;coarse ware;102163/02/01;Rim fragment;Lid;Olcese Coperchio type 1;;24;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/04;Rim fragment;Lid;Olcese Coperchio type 1;;20;FALSE;;;;1;
MC12;MC12_site_3;102165;10216501;coarse ware;102165/01/04;Rim fragment;Lid;Olcese Coperchio type 1;;11;FALSE;;;;1;
MC12;MC12_site_3;102165;10216501;coarse ware;102165/01/09;Rim fragment;Lid;Olcese Coperchio type 1;;12;FALSE;;;;1;
MC12;MC12_site_3;102165;10216502;coarse ware;102165/02/08;Rim fragment;Lid;Olcese Coperchio type 1;;20;FALSE;;;;1;
MC12;MC12_site_3;102170;10217002;coarse ware;102170/02/02;Rim fragment;Lid;Olcese Coperchio type 1;;20;TRUE;;;;1;
MC12;MC12_site_3;102171;10217102;coarse ware;102171/02/02;Rim fragment;Lid;Olcese Coperchio type 1;;15;FALSE;;;;1;
MC12;MC12_site_3;102172;10217201;coarse ware;102172/01/02;Rim fragment;Lid;Olcese Coperchio type 1;;13;FALSE;;;;1;
MC12;MC12_site_3;102173;10217301;coarse ware;102173/01/03;Rim fragment;Lid;Olcese Coperchio type 1;;18;TRUE;;;;1;
MC12;MC12_site_3;102173;10217302;coarse ware;102173/02/10;Rim fragment;Lid;Olcese Coperchio type 1;;14;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/11;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/20;Rim fragment;Lid;Olcese Coperchio type 1;;12;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/05;Rim fragment;Lid;Olcese Coperchio type 1;;12;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/09;Rim fragment;Lid;Olcese Coperchio type 1;;16;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/23;Rim fragment;Lid;Olcese Coperchio type 1;;42;FALSE;;;;1;
MC12;MC12_site_3;102174;10217402;coarse ware;102174/02/24;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC12;MC12_site_3;102175;10217503;coarse ware;102175/03/01;Rim fragment;Lid;Olcese Coperchio type 1;;30;FALSE;;;;1;
MC12;MC12_site_3;102178;10217802;coarse ware;102178/02/05;Rim fragment;Lid;Olcese Coperchio type 1;;22;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/01A;Rim fragment;;Moltesen & Rasmus Brandt 1994 p.127 fig.80.2;;20;TRUE;;"Parallel in tomb at Castel d'Asso (Colonna 1970); early 3rd c. BC";;1;
MC12;MC12_site_3;102178;10217802;coarse ware;102178/02/03;Rim fragment;;Moltesen & Rasmus Brandt 1994 p.123 f;;10;TRUE;;"Unknown date; context is Mid-Republican (La Giostra)";;1;
MC12;MC12_site_3;102158;10215803;coarse ware;102158/03/04;Rim fragment;Amphora;Graeco-Italic;;17;FALSE;;;;1;
MC12;MC12_site_3;102178;10217801;coarse ware;102178/01/01;Rim fragment;Amphora;Graeco-Italic;;16;TRUE;;;;1;
MC12;MC12_site_3;102185;10218501;coarse ware;102185/01/01;Rim fragment;Amphora;Graeco-Italic;;15;TRUE;;;;1;
MC12;MC12_site_3;102156;10215602;coarse ware;102156/02/02;Rim fragment;Amphora;Dressel 1C;;14;FALSE;;;;1;
MC12;MC12_site_3;102166;10216601;coarse ware;102166/01/08;Rim fragment;Amphora;Dressel 1B;;16;FALSE;;;;1;
MC12;MC12_site_3;102168;10216802;coarse ware;102168/02/02;Rim fragment;Amphora;Dressel 1B;;15;FALSE;;;;1;
MC12;MC12_site_3;102157;10215701;coarse ware;102157/01/02;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC12;MC12_site_3;102160;10216001;coarse ware;102160/01/08;Rim fragment;Amphora;Dressel 1A;;16;FALSE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/01A;Rim fragment;Amphora;Dressel 1A;;16;TRUE;;;;1;
MC12;MC12_site_3;102163;10216302;coarse ware;102163/02/04;Rim fragment;Amphora;Dressel 1A;;18;TRUE;black sand;;;1;
MC12;MC12_site_3;102163;10216302;coarse ware;102163/02/05;Rim fragment;Amphora;Dressel 1A;;15;TRUE;;;;1;
MC12;MC12_site_3;102166;10216601;coarse ware;102166/01/01;Rim fragment;Amphora;Dressel 1A;;15;TRUE;;;;1;
MC12;MC12_site_3;102171;10217102;coarse ware;102171/02/03;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC12;MC12_site_3;102174;10217401;coarse ware;102174/01/02;Handle fragment;Amphora;Dressel 1;;;FALSE;;;;1;
MC12;MC12_site_3;102164;10216401;coarse ware;102164/01/10;Rim fragment;;Bouma 1996 bowl type 5;;23;TRUE;;"See also  Castagnoli (1975), fig.499.18; possibly imitation of BG shape Lamboglia 28";;1;
MC12;MC12_site_3;102152;10215201;coarse ware;102152/01/01;Knob fragment;Lid;;;2,5;FALSE;;numbered erroneously as coming from bag 02, but part of selection of 01! [tdh 5/1/2015];;1;
MC12;MC12_site_3;102152;10215201;coarse ware;102152/01/03;Rim fragment;Lid;;;15;FALSE;;numbered erroneously as coming from bag 02, but part of selection of 01! [tdh 5/1/2015];;1;
MC12;MC12_site_3;102152;10215201;coarse ware;102152/01/02a;Rim fragment;Lid;;;18;FALSE;;;;1;
MC12;MC12_site_3;102152;10215201;coarse ware;102152/01/03a;Knob fragment;Lid;;;2,5;FALSE;;;;1;
MC12;MC12_site_3;102152;10215202;coarse ware;102152/02/01;Rim fragment;Lid;;;22;FALSE;;;;1;
MC12;MC12_site_3;102152;10215202;coarse ware;102152/02/04;Rim fragment;Lid;;;17;FALSE;;;;1;
MC12;MC12_site_3;102152;10215202;coarse ware;102152/02/03;Handle fragment;Amphora;;;;FALSE;;;;1;
MC12;MC12_site_3;102152;10215202;coarse ware;102152/02/05;Spike fragment;Amphora;;;;FALSE;;;;1;
MC12;MC12_site_3;102157;10215701;coarse ware;102157/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC12;MC12_site_3;102157;10215702;coarse ware;102157/02/01;Rim fragment;;;;16;TRUE;;;;1;
MC12;MC12_site_3;102157;10215703;coarse ware;102157/03/03;Rim fragment;;;;20;TRUE;;;;1;
MC12;MC12_site_3;102158;10215801;coarse ware;102158/01/02;Handle fragment;Amphora;;;;FALSE;;;;1;
MC12;MC12_site_3;102158;10215802;coarse ware;102158/02/01;Rim fragment;;;;28;FALSE;;;;1;
MC12;MC12_site_3;102158;10215803;coarse ware;102158/03/01;Knob fragment;Lid;;;3,9;FALSE;;;;1;
MC12;MC12_site_3;102158;10215803;coarse ware;102158/03/03;Rim fragment;Lid;;;17;FALSE;;;;1;
MC12;MC12_site_3;102158;10215803;coarse ware;102158/03/02;Rim fragment;Jar;;;14;FALSE;;;;1;
MC12;MC12_site_3;102159;10215901;coarse ware;102159/01/06;Rim fragment;Bowl;;;16;FALSE;;"As MC12 101220/01/29

MC 12 101220/01/29";;1;
MC12;MC12_site_3;102159;10215902;coarse ware;102159/02/02;Rim fragment;Jug;;;7;TRUE;;;;1;
MC12;MC12_site_3;102159;10215902;coarse ware;102159/02/01;Rim fragment;;;;;FALSE;;;;1;
MC12;MC12_site_3;102160;10216002;coarse ware;102160/02/01;Rim fragment;Lid;;;;FALSE;;As MC'12 102199/01/02;;1;
MC12;MC12_site_3;102160;10216002;coarse ware;102160/02/03;Rim fragment;Lid;;;13;FALSE;;;;1;
MC12;MC12_site_3;102161;10216101;coarse ware;102161/01/01;Rim fragment;Jar;;;17;TRUE;;;;1;
MC12;MC12_site_3;102161;10216101;coarse ware;102161/01/03;Rim fragment;;;;20,5;TRUE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/06;Body fragment;;;applied;;FALSE;;;;1;
MC12;MC12_site_3;102161;10216102;coarse ware;102161/02/07;Rim fragment;;;;;FALSE;;;;1;
MC12;MC12_site_3;102163;10216302;coarse ware;102163/02/03;Handle fragment;Amphora;;;;FALSE;;;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/02;Rim fragment;Lid;;;20;FALSE;;same as 102173/01/09;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/03;Rim fragment;Lid;;;20;FALSE;;same as 102173/01/09;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/06;Rim fragment;Lid;;;18;FALSE;;;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/08;Knob fragment;Lid;;;4;FALSE;;;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/07;Handle fragment;Amphora;;;;FALSE;;;;1;
MC12;MC12_site_3;102164;10216402;coarse ware;102164/02/05;Rim fragment;;;;14;TRUE;;;;1;
MC12;MC12_site_3;102165;10216501;coarse ware;102165/01/05;Rim fragment;Lid;;;18;FALSE;;;;1;
MC12;MC12_site_3;102165;10216501;coarse ware;102165/01/06;Rim fragment;Lid;;;16;FALSE;;;;1;
MC12;MC12_site_3;102165;10216501;coarse ware;102165/01/08;Rim fragment;Jar;;;11;FALSE;;Jar with triangular rim, drawn before;;1;
MC12;MC12_site_3;102165;10216502;coarse ware;102165/02/05;Rim fragment;Lid;;;19;TRUE;;;;1;
MC12;MC12_site_3;102165;10216502;coarse ware;102165/02/03;Rim fragment;Jar;;;12;TRUE;;;;1;
MC12;MC12_site_3;102166;10216601;coarse ware;102166/01/04;Rim fragment;Lid;;;;FALSE;;;;1;
MC12;MC12_site_3;102166;10216601;coarse ware;102166/01/07;Rim fragment;Lid;;;;FALSE;;;;1;
MC12;MC12_site_3;102166;10216601;coarse ware;102166/01/06;Rim fragment;;;;15;TRUE;;;;1;
MC12;MC12_site_3;102167;10216702;coarse ware;102167/02/01;Rim fragment;Lid;;;15;FALSE;;;;1;
MC12;MC12_site_3;102167;10216702;coarse ware;102167/02/06;Knob fragment;Lid;;;2,5;FALSE;;;;1;
MC12;MC12_site_3;102167;10216702;coarse ware;102167/02/02;Rim fragment;Jar;;;18;FALSE;;;;1;
MC12;MC12_site_3;102167;10216702;coarse ware;102167/02/03;Rim fragment;;;;18;TRUE;;Mid-Republican cooking pot;;1;Similar to Moltesen & Rasmus Brandt 1994, p.123, fig.79.231-32
