Site_ID;Source_ID;source_site_ID;unit_ID;sample_ID;Ware;Sherd number;Fragment type;Shape;Type;Decoration;Diameter_cm;Drawn and described;Fabric;Extra;Ware (code);Number;Notes
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./45;Rim fragment;Amphora;;;11;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./63;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./67;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./68;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./83;Spike fragment;Amphora;;;4,7;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./84;Spike fragment;Amphora;;;3,9;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./84A;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./44;Rim and handle fragment;;Olcese Olla type 7;;22;TRUE;;"Olcese (2003), TAV.X, Olla tipo 7; Ostia III (Terme dell'Nuotatore), TAV.LXXIV.710";;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./04;Handle fragment;;;;;TRUE;;Resembles handle on Olcese (2003), TAV.XXII, Olla ansata tipo 1;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./19;Floor fragment;;;stamped;;TRUE;;"Bouma (1996), p.416, stamp type 10; Cederna (1951), 211; Bernardini (1986), TAV.LVI, nr.25";;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./12;Base fragment;;;;20;FALSE;;-;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./17;Body fragment;;;;;FALSE;;-;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./73;Body fragment;;;;;FALSE;;-;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./87;Body fragment;;;;;FALSE;;-;4b2;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./89;Body fragment;;;;;FALSE;;-;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./24;Base fragment;;;;;TRUE;;-;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./26;Base fragment;;;;;TRUE;;-;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./55;Base fragment;;;;;TRUE;;-;;1;
15106;NE12;NE12_15106;;;terra sigillata;Net'07 T2S3/G.S./10;Base fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;terra sigillata;Net'07 T2S3/G.S./52;Base fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./23;Base fragment;;;;9;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./27;Base fragment;;;;11;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./36;Base fragment;;;;8;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./40;Base fragment;;;;12,5;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./42;Handle fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./51;Base fragment;;;;4,5;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./58;Base fragment;;;;11;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./70;Rim fragment;;;;16;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./80;Base fragment;;;;9;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./81;Base fragment;;;;10;TRUE;;;;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./18;Rim fragment;Lid;Olcese Coperchio type 2;;;TRUE;;Olcese (2003), TAV.XIX, Coperchio tipo 2;4b2;1;
15106;NE12;NE12_15068;;;plain impasto;Net'07 L68/G.S./05;Rim fragment;Lid;Olcese Coperchio type 1;;;TRUE;;Olcese (2003), TAV.XIX, Coperchi tipo 1;2a2;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./03;Rim fragment;Lid;;;17;TRUE;;"Santrot (1995), p.212, fig.46.398; Vegas (1972), fig.17.8; Ostia…, p.150.18; p.131.262";;1;
15106;NE12;NE12_15068;;;;Net'07 L68/G.S./10;Rim fragment;Lid;;;;TRUE;;Close to Dyson (1976), fig.23, V-D72;2a2/4b2;1;
15106;NE12;NE12_15068;;;depurated ware;Net'07 L68/G.S./09;Knob fragment;Lid;;;;TRUE;;-;4d2;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./01;Rim fragment;Lid;;;;TRUE;;-;4b2;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./19;Knob fragment;Lid;;;;TRUE;;-;4b2;1;
15106;NE12;NE12_15068;;;depurated ware;Net'07 L68/G.S./02;Rim fragment;Jar;Olcese Olla type 2;;15;TRUE;;;4d2;1;
15106;NE12;NE12_15068;;;depurated ware;Net'07 L68/G.S./17;Rim fragment;Jar;Olcese Olla type 2;;15;TRUE;;;4d2;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./11;Rim fragment;Jar;Olcese Olla type 2;;20;TRUE;red augite;;;1;
15106;NE12;NE12_15068;;;black glazed;Net'07 L68/G.S./13;Rim fragment;Bowl;;;;TRUE;;Morel (1981), Pl.79-80, form 2913/14;;1;
15106;NE12;NE12_15068;;;plain impasto;Net'07 L68/G.S./07;Rim fragment;Bowl;;;22;TRUE;;"Maaskant-Kleibrink (1987), nr.1073; Maaskant-Kleibrink (1992), nrs. 1608 & 1802; van Loon (2009), nr. CV 18647";2a1;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./16;Rim fragment;Amphora;Graeco-Italic/Dressel 1A;;13;TRUE;;;;1;
15106;NE12;NE12_15068;;;coarse ware;Net'07 L68/G.S./04;Handle fragment;Amphora;;;;FALSE;;-;4c4;1;
15106;NE12;NE12_15068;;;depurated ware;Net'07 L68/G.S./08;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15068;;;black glazed;Net'07 L68/G.S./20;Base fragment;;;stamped;;TRUE;;No exact parallel, but falls within general palmette series;;1;
15106;NE12;NE12_15068;;;plain impasto;Net'07 L68/G.S./06;Handle fragment;;;;;TRUE;;-;2a2;1;
15106;NE12;NE12_15068;;;depurated ware;Net'07 L68/G.S./12;Body fragment;;;;;TRUE;;-;4d2;1;
15106;NE12;NE12_15068;;;black glazed;Net'07 L68/G.S./14+15;Body fragment;;;;;TRUE;;-;;1;
15106;NE12;NE12_15034;;;depurated ware;Net'07 L34/G.S./08;Rim fragment;Jug;Olcese Brocca type 1;;;TRUE;;Olcese (2003), TAV.XXIV, Brocche type 1;4d2;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./14;Rim fragment;Jug;;;;TRUE;;-;4b2;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./02;Rim fragment;Jar;Olcese Olla type 3a;;17;TRUE;;;;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./12;Rim fragment;Jar;Olcese Olla type 3a;;;TRUE;;;;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./16;Rim fragment;Jar;Olcese Olla type 3a;;24;TRUE;;;;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./15;Rim fragment;Jar;Olcese Olla type 2;;;TRUE;;;;1;
15106;NE12;NE12_15034;;;black glazed;Net'07 L34/G.S./04;Rim fragment;Bowl;Morel form 2783/84;;16;TRUE;;Morel (1981), Pl.72-73, Series 2783-84;;1;
15106;NE12;NE12_15034;;;black glazed;Net'07 L34/G.S./03;Rim fragment;Bowl;Morel form 2614;;;TRUE;;Morel (1981), Pl. 59, serie 2614;;1;
15106;NE12;NE12_15034;;;black glazed;Net'07 L34/G.S./07;Rim fragment;Bowl;;;;TRUE;;-;;1;
15106;NE12;NE12_15034;;;depurated ware;Net'07 L34/G.S./05;Rim fragment;Amphora;Graeco-Italic;;16;TRUE;;;;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./09;Handle fragment;Amphora;;;;FALSE;;-;4c7;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./13;Handle fragment;Amphora;;;;FALSE;;-;4c3;1;
15106;NE12;NE12_15034;;;depurated ware;Net'07 L34/G.S./06;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15034;;;depurated ware;Net'07 L34/G.S./10;Base fragment;;;;3;FALSE;;-;4d2;1;
15106;NE12;NE12_15034;;;black glazed;Net'07 L34/G.S./01;Base fragment;;;;;TRUE;;-;;1;
15106;NE12;NE12_15034;;;coarse ware;Net'07 L34/G.S./11;Base fragment;;;;9;TRUE;red augite;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./01;Indet fragment;Loom weight;;;;TRUE;;"Bouma (1996), p.390-92; Di Mario (2001), TAV.XXXVII-XXXIX; Lambrechts (1989), p.75, nrs. 167-69 + p.115, nrs.300-303; Gnade (2007), p.175, nrs. 499-502 + p.183, nrs.543-44";4b4;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./09;Rim fragment;Lid;Olcese Coperchio type 2;;11;TRUE;red augite;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./02;Rim fragment;Jar;Olcese Olla type 3a;;24;TRUE;;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./03;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./04;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./07;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11375;;;depurated ware;Net'07 P175/G.S./06;Body fragment;;;;;FALSE;;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./05;Handle fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_11375;;;coarse ware;Net'07 P175/G.S./08;Handle fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_11345;;;coarse ware;Net'07 P145/G.S./05;Rim fragment;Lid;Olcese Coperchio type 3;;;TRUE;;Olcese (2003), TAV.XIX, Coperchi Tipo 3;4b2;1;
15106;NE12;NE12_11345;;;coarse ware;Net'07 P145/G.S./03;Rim fragment;Jar;Olcese Olla type 3a;;18;TRUE;;;;1;
15106;NE12;NE12_11345;;;coarse ware;Net'07 P145/G.S./08;Rim fragment;Jar;Olcese Olla type 3a;;32;TRUE;;;;1;
15106;NE12;NE12_11345;;;depurated ware;Net'07 P145/G.S./06;Rim fragment;Bowl;;;;TRUE;;Dyson (1976), fig.36, PD98;4d2;1;
15106;NE12;NE12_11345;;;;Net'07 P145/G.S./07;Rim fragment;Baking tray;;;;TRUE;;Dyson (1976), fig.12, 16IV12-13;2a2/4b2;1;
15106;NE12;NE12_11345;;;depurated ware;Net'07 P145/G.S./01;Handle fragment;Amphora;Graeco-Italic;;;FALSE;;Graeco-Italic?;4c2;1;
15106;NE12;NE12_11345;;;coarse ware;Net'07 P145/G.S./04;Handle fragment;Amphora;Dressel 2-4;;;FALSE;;Dressel 2-4;4c7;1;
15106;NE12;NE12_11345;;;coarse ware;Net'07 P145/G.S./02;Handle fragment;;;;;TRUE;;-;;1;
15106;NE12;NE12_11316;;;terra sigillata;Net'07 P116/G.S./24;Rim fragment;Plate;Ettlinger form 18.2;;16;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./35;Rim fragment;Pan;Olcese Tegame type 3;;;TRUE;;Olcese (2003), TAV.XV, Tegame type 3;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./03;Rim fragment;Pan;;;;TRUE;;Similar fragment in Dyson (1976), fig.42, 22II-1;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./27;Rim fragment;Mortar;;;;TRUE;;Similar handle on Olcese (2003), TAV.XXXVIII, Mortaria type 8;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./06;Rim fragment;Lid;Olcese Coperchio type 3;;;TRUE;;Olcese (2003), TAV.XIX, Coperchio tipo 3;4b2;1;
15106;NE12;NE12_11316;;;african cooking ware;Net'07 P116/G.S./04;Rim fragment;Lid;Hayes form 196;;29;TRUE;;;;1;
15106;NE12;NE12_11316;;;african cooking ware;Net'07 P116/G.S./30;Rim fragment;Lid;Hayes form 196;;22;TRUE;;;;1;
15106;NE12;NE12_11316;;;african cooking ware;Net'07 P116/G.S./40;Rim fragment;Lid;Hayes form 196;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;african cooking ware;Net'07 P116/G.S./10;Rim fragment;Lid;Hayes form 185;;23;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./49;Rim fragment;Lid;;;;TRUE;;Santrot (1995), p.211, fig.45.390-91;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./21;Rim fragment;Jar;Olcese Olla type 5;;;TRUE;;Olcese (2003), TAV.IX, Olla tipo 5;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./09;Rim fragment;Jar;Olcese Olla type 3b;;;TRUE;;Olcese (2003), TAV.VIII, Olla tipo 3b;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./25;Rim fragment;Jar;Olcese Olla type 3a;;32;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./36;Rim fragment;Jar;Olcese Olla type 3a;;;TRUE;;;4c3;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./42;Rim fragment;Jar;Olcese Olla type 3a;;16;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./51;Rim fragment;Jar;Olcese Olla type 3a;;18;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./28;Rim fragment;Jar;;;;TRUE;;Similar small jars in Dyson (1976), fig.22, V-D46-50.;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./12;Rim fragment;Jar;;;;FALSE;;-;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./37;Rim fragment;Jar;;;;TRUE;;-;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./33;Rim fragment;Jar;;;37;TRUE;;;;1;
15106;NE12;NE12_11316;;;plain impasto;Net'07 P116/G.S./48;Rim fragment;Dolium;;;;TRUE;;Only small part of rim left, fabric however Republican;2a3;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./26;Rim fragment;Dish;Olcese Coperchio type 3;;;TRUE;;Olcese (2003), TAV.XIX, Coperchi tipo 3;4b2;1;
15106;NE12;NE12_11316;;;ARS;Net'07 P116/G.S./23;Rim fragment;Dish;Hayes form 3B;;15;TRUE;;;;1;
15106;NE12;NE12_11316;;;terra sigillata;Net'07 P116/G.S./15;Rim fragment;Dish;Ettlinger form 12.3;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;african cooking ware;Net'07 P116/G.S./29;Rim fragment;Casserole;Hayes form 23B;;24;TRUE;;;;1;
15106;NE12;NE12_11316;;;;Net'07 P116/G.S./01;Complete profile;Brick;;;;TRUE;;-;3g;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./50;Rim fragment;Baking cover;Olcese Clibane type 2;;;TRUE;;Olcese (2003), TAV.XVII, Clibani tipo 2;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./13;Flange fragment;Baking cover;Olcese Clibane type 1;;;TRUE;;Olcese (2003), TAV.XVII, Clibani tipo 1;4b2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./22;Rim fragment;Amphora;Graeco-Italic/Dressel 1A;;15;TRUE;black sand;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./08;Handle fragment;Amphora;;;;FALSE;;-;4c3;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./31;Handle fragment;Amphora;;;;FALSE;;-;4c7;1;
15106;NE12;NE12_11316;;;depurated ware;Net'07 P116/G.S./44;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./05;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./17;Handle fragment;Amphora;;;;FALSE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./32A+B;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./46;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./47;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;pareti sottili;Net'07 P116/G.S./39;Body fragment;;;;;TRUE;;"Decoration similar to Moevs (1973), Pl.26-27, nrs.249-255 & Pl.7-8; nrs.79-85";;1;
15106;NE12;NE12_11316;;;terra sigillata;Net'07 P116/G.S./14;Body fragment;;;moulded;;TRUE;;-;;1;
15106;NE12;NE12_11316;;;terra sigillata;Net'07 P116/G.S./38;Body fragment;;;moulded;;TRUE;;-;;1;
15106;NE12;NE12_11316;;;depurated ware;Net'07 P116/G.S./19;Body fragment;;;;;FALSE;;-;4d2;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./07;Body fragment;;;;;FALSE;orange with black sand;-;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./16;Base fragment;;;;6,5;FALSE;;-;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./18;Body fragment;;;;;FALSE;;-;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./20;Handle fragment;;;;;FALSE;;-;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./45;Handle fragment;;;;;FALSE;;-;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./02;Handle fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./11;Base fragment;;;;5;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./34;Handle fragment;;;;;TRUE;;;;1;
15106;NE12;NE12_11316;;;coarse ware;Net'07 P116/G.S./52;Handle fragment;;;;;TRUE;;;;1;
15106;NE08;NE08_15106;39298;3929801;chiaro sabbioso;Net'08 T2S3/F2/06;Body fragment;Tile;;;;FALSE;;;;1;
15106;NE08;NE08_15106;;;chiaro sabbioso;Net'08 T2S3/off-site/20;Rim fragment;Tile;;;;FALSE;;;;1;
15106;NE08;NE08_15106;39295;3929501;black glazed;Net'08 T2S3/E5/02;Rim fragment;Skyphos;;;;TRUE;;Morel (1981), Pl.131, Serie 4373 (a2);;1;
15106;NE08;NE08_15106;39350;3935001;black glazed;Net'08 T2S3/M6/09;Base fragment;Skyphos;;;;TRUE;;Morel (1981), Pl.131, Serie 4373;;1;
15106;NE08;NE08_15106;39286;3928601;black glazed;Net'08 T2S3/D2/01;Rim fragment;Skyphos;;;;TRUE;;Morel (1981), Pl.127, Form 4332a1;;1;
15106;NE08;NE08_15106;39291;3929101;bronze;Net'08 T2S3/E1/10;;Ring;;;;FALSE;;"	Mils, N.,2000, Celtic & Roman artefacts. Bronze ring RB311. pp.102, Derbysre; 	Allason-Jones, L. 1984. The catalogue of small finds from South Shields Roman Fort. p. 123-124, Bronze ring with intaglio 3.188.";;1;
15106;NE08;NE08_15106;39333;3933301;terra sigillata;Net'08 T2S3/L1/01;Rim fragment;Plate;Ettlinger form 20.4;;20;TRUE;;;;1;
15106;NE08;NE08_15106;39366;3936601;black glazed;Net'08 T2S3/O3/04;Rim fragment;Plate;;;;TRUE;;Morel (1981), Pl.6, Serie 1174?;;1;
15106;NE08;NE08_15106;39323;3932301;black glazed;Net'08 T2S3/J3/01+03;Body fragment;Plate;;;;TRUE;;Morel (1981), Pl.46, Serie 2286;;1;
15106;NE08;NE08_15106;39279;3927901;black glazed;Net'08 T2S3/C1/05;Rim fragment;Plate;;;;TRUE;;Morel (1981), Pl.10, Serie 1270 (1271b1);;1;
15106;NE08;NE08_15106;39360;3936001;black glazed;Net'08 T2S3/N6/01;Base fragment;Plate;;;;TRUE;;-;;1;
15106;NE08;NE08_15106;39341;3934101;terra sigillata;Net'08 T2S3/L9/01;Rim fragment;Plate;;;;TRUE;;;;1;
15106;NE08;NE08_15106;39360;3936001;coarse ware;Net'08 T2S3/N6/02;Rim fragment;Pan;Olcese Tegame type 1;;18;TRUE;;Olcese (2003), TAV.XIV, Tegami tipo 1;;1;
15106;NE08;NE08_15106;39350;3935001;coarse ware;Net'08 T2S3/M6/06;Rim fragment;Pan;Olcese Tegame type 1;;18;TRUE;;Olcese (2003), TAV.XIV, Tegami tipo 1;;1;
15106;NE08;NE08_15106;39312;3931201;coarse ware;Net'08 T2S3/H4/01;Rim fragment;Pan;Olcese Tegame type 1;;20;TRUE;;Olcese (2003), TAV.XIV, Tegami tipo 1;;1;
15106;NE08;NE08_15106;39311;3931101;coarse ware;Net'08 T2S3/H3/02;Rim fragment;Pan;Olcese Tegame type 1;;19;TRUE;;Olcese (2003), TAV.XIV, Tegami tipo 1;;1;
15106;NE08;NE08_15106;39336;3933601;coarse ware;Net'08 T2S3/L4/01;Rim fragment;Pan;;;24;TRUE;;"Ricci (1985), TAV.27, nr.11; Olcese (2003), TAV.V, Pentola tipo 5a";;1;
15106;NE08;NE08_15106;39383;3938301;coarse ware;Net'08 T2S3/Q3/01;Rim fragment;Pan;;;18;TRUE;red augite;Dyson (1976), fig.12, 16IV12/13;;1;
15106;NE08;NE08_15106;39322;3932201;coarse ware;Net'08 T2S3/J2/07;Rim fragment;Pan;;;20;TRUE;;Dyson (1976), fig.12, 16IV12/13;;1;
15106;NE08;NE08_15106;39277;3927701;coarse ware;Net'08 T2S3/B5/02;Rim fragment;Pan;;;18;TRUE;;"Carta (1982), p.72, nr.107; Bouma (1996); Plate XLVII, nr.B316";;1;
15106;NE08;NE08_15106;39312;3931201;coarse ware;Net'08 T2S3/H4/03;Rim fragment;Pan;;;22;TRUE;;"Bouma (1996), Plate XLVII, nr.B313; Carta (1982), p.72, nr.107. Similar shape but slightly more shallow body: Dyson (1976), fig.7, FG8; Stanco (2001), p.104, nr.12FF9,31";;1;
15106;NE08;NE08_15106;39301;3930101;;Net'08 T2S3/F5/09;Rim fragment;Pan;;;;TRUE;;"Bouma (1996), p.375-77, Teglia Type II; Lambrechts (1989), p.92";4b2/2a2;1;
15106;NE08;NE08_15106;39311;3931101;coarse ware;Net'08 T2S3/H3/05;Rim fragment;Pan;;;20;TRUE;;"Although position not exactly the same, the shape is: Carandini (2007); TAV.34, nr.295 (same as Olcese Tipo 1?)";;1;
15106;NE08;NE08_15106;39300;3930001;coarse ware;Net'08 T2S3/F4/03;Rim fragment;Pan;;;21;TRUE;;-;;1;
15106;NE08;NE08_15106;39369;3936901;coarse ware;Net'08 T2S3/O6/03;Rim fragment;Pan;;;20;FALSE;;;;1;
15106;NE08;NE08_15106;39361;3936101;coarse ware;Net'08 T2S3/N7/03;Rim fragment;Pan;;;15;TRUE;;;;1;
15106;NE08;NE08_15106;39310;3931001;depurated ware;Net'08 T2S3/H2/03;Body fragment;Oil lamp;;;;TRUE;;"Carta (1982), p.256-7, type Dressel 2 (Warzenlampe); Bailey 1975: 325-26, 336, Q711, Q713)";4d1;1;
15106;NE08;NE08_15106;39368;3936801;black glazed;Net'08 T2S3/O5/03;Body fragment;Oil lamp;;;;FALSE;;-;;1;
15106;NE08;NE08_15106;39335;3933501;black glazed;Net'08 T2S3/L3/01;Body fragment;Oil lamp;;;;TRUE;;-;;1;
15106;NE08;NE08_15106;39283;3928301;bronze;Net'08 T2S3/C5/01;;Nail;;;;TRUE;;;;1;
15106;NE08;NE08_15106;39299;3929901;coarse ware;Net'08 T2S3/F3/01;Rim fragment;Mortar;Olcese Bacino/Mortarium type 11;;40;TRUE;;"Olcese (2003), TAV.XXXIX, Bacini/Mortaria Tipo 11; Vegas (1973), p.31, nr.8";;1;
15106;NE08;NE08_15106;39292;3929201;coarse ware;Net'08 T2S3/E2/03;Rim fragment;Mortar;;;26;TRUE;;"Carandini (2007), TAV.19, nr.155; Bouma (1996), Plate CXI, T34";;1;
15106;NE08;NE08_15106;39285;3928501;depurated ware;Net'08 T2S3/D1/01;;Loom weight;;;;TRUE;;Soren & Soren (1999), Pl.216, Upper left and lower right photo;4d2;1;
15106;NE08;NE08_15106;39368;3936801;coarse ware;Net'08 T2S3/O5/01;;Loom weight;;;;FALSE;;-;4b4;1;
15106;NE08;NE08_15106;39375;3937501;coarse ware;Net'08 T2S3/P3/09;Rim fragment;Lid;Olcese Coperchio type 3;;12;TRUE;;Olcese (2003), TAV.XIX, Coperchio Tipo 3;;1;
15106;NE08;NE08_15106;39373;3937301;coarse ware;Net'08 T2S3/P1/04;Rim fragment;Lid;Olcese Coperchio type 3;;20;TRUE;;Olcese (2003), TAV.XIX, Coperchio Tipo 3;;1;
15106;NE08;NE08_15106;39358;3935801;coarse ware;Net'08 T2S3/N4/06;Rim fragment;Lid;Olcese Coperchio type 3;;13;TRUE;;Olcese (2003), TAV.XIX, Coperchio Tipo 3;;1;
15106;NE08;NE08_15106;39349;3934901;coarse ware;Net'08 T2S3/M5/03;Rim fragment;Lid;Olcese Coperchio type 3;;14;TRUE;;Olcese (2003), TAV.XIX, Coperchio Tipo 3;;1;
15106;NE08;NE08_15106;39297;3929701;coarse ware;Net'08 T2S3/F1/02;Rim fragment;Lid;Olcese Coperchio type 3;;16;TRUE;;Olcese (2003), TAV.XIX, Coperchio Tipo 3;;1;
15106;NE08;NE08_15106;39375;3937501;coarse ware;Net'08 T2S3/P3/02;Rim fragment;Lid;Olcese Coperchio type 2;;12;TRUE;red augite;"Olcese (2003), TAV.XIX, Coperchio tipo 2; Santrot (1995); p.211, nr.391";;1;
15106;NE08;NE08_15106;39350;3935001;coarse ware;Net'08 T2S3/M6/05;Rim fragment;Lid;Olcese Coperchio type 2;;13;TRUE;red augite;"Olcese (2003), TAV.XIX, Coperchio tipo 2; Santrot (1995); p.211, nr.391";;1;
15106;NE08;NE08_15106;39313;3931301;coarse ware;Net'08 T2S3/H5/02;Rim fragment;Lid;Olcese Coperchio type 2;;30;TRUE;red augite;"Olcese (2003), TAV.XIX, Coperchio tipo 2; Santrot (1995); p.211, nr.391";;1;
15106;NE08;NE08_15106;39311;3931101;coarse ware;Net'08 T2S3/H3/03;Rim fragment;Lid;Olcese Coperchio type 2;;18;TRUE;;"Olcese (2003), TAV.XIX, Coperchio tipo 2; Santrot (1995); p.211, nr.391";;1;
